,T,Age,AgeTag,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
262,1.0,0.76,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-68.0,-138.0,-68.0,-138.0,76.4,-138.0,76.4,-138.0
168,-1.0,0.88,1.0,1.0,-65.0,195.0,-65.0,195.0,153.2,223.2,153.2,223.2,-14.0,223.2,-14.0,223.2
482,-1.0,0.16,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-108.0,-38.0,-108.0,-38.0,-108.0,-7.6,-108.0,-7.6
185,-1.0,0.72,1.0,1.0,-65.0,195.0,-65.0,195.0,130.79999999999998,200.8,130.79999999999998,200.8,-5.999999999999993,200.8,-5.999999999999993,200.8
329,1.0,0.1,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-35.0,-105.0,-35.0,-105.0,-16.0,-105.0,-16.0,-105.0
220,-1.0,0.42,-1.0,1.0,-65.0,195.0,-65.0,195.0,88.8,158.8,88.8,158.8,9.0,158.8,9.0,158.8
316,1.0,0.8400000000000001,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-72.0,-142.0,-72.0,-142.0,87.60000000000002,-142.0,87.60000000000002,-142.0
274,1.0,1.0,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-80.0,-150.0,-80.0,-150.0,110.0,-150.0,110.0,-150.0
155,-1.0,0.12,-1.0,1.0,-65.0,195.0,-65.0,195.0,46.8,116.80000000000001,46.8,116.80000000000001,24.0,116.80000000000001,24.0,116.80000000000001
346,1.0,0.44,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-52.0,-122.0,-52.0,-122.0,31.599999999999998,-122.0,31.599999999999998,-122.0
372,1.0,0.46,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-53.0,-123.0,-53.0,-123.0,34.400000000000006,-123.0,34.400000000000006,-123.0
330,1.0,0.12,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-36.0,-106.0,-36.0,-106.0,-13.200000000000001,-106.0,-13.200000000000001,-106.0
83,1.0,0.18,-1.0,1.0,195.0,-65.0,195.0,-65.0,125.19999999999999,55.2,125.19999999999999,55.2,125.19999999999999,21.000000000000004,125.19999999999999,21.000000000000004
432,-1.0,0.66,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-133.0,-63.0,-133.0,-63.0,-133.0,62.400000000000006,-133.0,62.400000000000006
343,1.0,0.38,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-49.0,-119.0,-49.0,-119.0,23.200000000000003,-119.0,23.200000000000003,-119.0
394,-1.0,0.4,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-120.0,-50.0,-120.0,-50.0,-120.0,26.0,-120.0,26.0
315,1.0,0.32,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-46.0,-116.0,-46.0,-116.0,14.800000000000002,-116.0,14.800000000000002,-116.0
19,1.0,0.4,-1.0,1.0,195.0,-65.0,195.0,-65.0,156.0,86.0,156.0,86.0,156.0,10.0,156.0,10.0
317,1.0,0.36,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-48.0,-118.0,-48.0,-118.0,20.399999999999995,-118.0,20.399999999999995,-118.0
308,1.0,0.18,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-39.0,-109.0,-39.0,-109.0,-4.800000000000001,-109.0,-4.800000000000001,-109.0
396,-1.0,0.94,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-147.0,-77.0,-147.0,-77.0,-147.0,101.6,-147.0,101.6
397,-1.0,0.96,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-148.0,-78.0,-148.0,-78.0,-148.0,104.4,-148.0,104.4
162,-1.0,0.76,1.0,1.0,-65.0,195.0,-65.0,195.0,136.4,206.39999999999998,136.4,206.39999999999998,-8.0,206.39999999999998,-8.0,206.39999999999998
132,-1.0,0.66,1.0,1.0,-65.0,195.0,-65.0,195.0,122.4,192.39999999999998,122.4,192.39999999999998,-3.0,192.39999999999998,-3.0,192.39999999999998
363,1.0,0.78,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-69.0,-139.0,-69.0,-139.0,79.20000000000002,-139.0,79.20000000000002,-139.0
159,-1.0,0.2,-1.0,1.0,-65.0,195.0,-65.0,195.0,58.0,128.0,58.0,128.0,20.0,128.0,20.0,128.0
205,-1.0,0.12,-1.0,1.0,-65.0,195.0,-65.0,195.0,46.8,116.80000000000001,46.8,116.80000000000001,24.0,116.80000000000001,24.0,116.80000000000001
198,-1.0,0.48,-1.0,1.0,-65.0,195.0,-65.0,195.0,97.19999999999999,167.2,97.19999999999999,167.2,5.999999999999993,167.2,5.999999999999993,167.2
407,-1.0,0.16,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-108.0,-38.0,-108.0,-38.0,-108.0,-7.6,-108.0,-7.6
198,-1.0,0.98,1.0,1.0,-65.0,195.0,-65.0,195.0,167.2,237.2,167.2,237.2,-19.0,237.2,-19.0,237.2
487,-1.0,0.26,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-113.0,-43.0,-113.0,-43.0,-113.0,6.400000000000002,-113.0,6.400000000000002
26,1.0,0.04,-1.0,1.0,195.0,-65.0,195.0,-65.0,105.6,35.6,105.6,35.6,105.6,28.0,105.6,28.0
116,1.0,0.8400000000000001,1.0,1.0,195.0,-65.0,195.0,-65.0,217.60000000000002,147.60000000000002,217.60000000000002,147.60000000000002,217.60000000000002,-12.0,217.60000000000002,-12.0
331,1.0,0.64,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-62.0,-132.0,-62.0,-132.0,59.60000000000001,-132.0,59.60000000000001,-132.0
22,1.0,0.46,-1.0,1.0,195.0,-65.0,195.0,-65.0,164.4,94.4,164.4,94.4,164.4,7.0,164.4,7.0
94,1.0,0.4,-1.0,1.0,195.0,-65.0,195.0,-65.0,156.0,86.0,156.0,86.0,156.0,10.0,156.0,10.0
225,-1.0,0.02,-1.0,1.0,-65.0,195.0,-65.0,195.0,32.8,102.80000000000001,32.8,102.80000000000001,29.0,102.80000000000001,29.0,102.80000000000001
74,1.0,0.5,-1.0,1.0,195.0,-65.0,195.0,-65.0,170.0,100.0,170.0,100.0,170.0,5.0,170.0,5.0
278,1.0,0.58,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-59.0,-129.0,-59.0,-129.0,51.19999999999999,-129.0,51.19999999999999,-129.0
61,1.0,0.24,-1.0,1.0,195.0,-65.0,195.0,-65.0,133.6,63.599999999999994,133.6,63.599999999999994,133.6,17.999999999999996,133.6,17.999999999999996
472,-1.0,0.46,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-123.0,-53.0,-123.0,-53.0,-123.0,34.400000000000006,-123.0,34.400000000000006
497,-1.0,0.46,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-123.0,-53.0,-123.0,-53.0,-123.0,34.400000000000006,-123.0,34.400000000000006
153,-1.0,0.58,1.0,1.0,-65.0,195.0,-65.0,195.0,111.19999999999999,181.2,111.19999999999999,181.2,1.0,181.2,1.0,181.2
339,1.0,0.8,1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-70.0,-140.0,-70.0,-140.0,82.0,-140.0,82.0,-140.0
86,1.0,0.74,1.0,1.0,195.0,-65.0,195.0,-65.0,203.60000000000002,133.6,203.60000000000002,133.6,203.60000000000002,-7.0,203.60000000000002,-7.0
150,-1.0,0.52,1.0,1.0,-65.0,195.0,-65.0,195.0,102.80000000000001,172.8,102.80000000000001,172.8,4.000000000000007,172.8,4.000000000000007,172.8
421,-1.0,0.94,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-147.0,-77.0,-147.0,-77.0,-147.0,101.6,-147.0,101.6
172,-1.0,0.96,1.0,1.0,-65.0,195.0,-65.0,195.0,164.39999999999998,234.39999999999998,164.39999999999998,234.39999999999998,-18.000000000000014,234.39999999999998,-18.000000000000014,234.39999999999998
414,-1.0,0.3,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-115.0,-45.0,-115.0,-45.0,-115.0,12.0,-115.0,12.0
457,-1.0,0.66,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-133.0,-63.0,-133.0,-63.0,-133.0,62.400000000000006,-133.0,62.400000000000006
14,1.0,0.3,-1.0,1.0,195.0,-65.0,195.0,-65.0,142.0,72.0,142.0,72.0,142.0,15.0,142.0,15.0
292,1.0,0.36,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-48.0,-118.0,-48.0,-118.0,20.399999999999995,-118.0,20.399999999999995,-118.0
494,-1.0,0.4,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-120.0,-50.0,-120.0,-50.0,-120.0,26.0,-120.0,26.0
313,1.0,0.28,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-44.0,-114.0,-44.0,-114.0,9.200000000000003,-114.0,9.200000000000003,-114.0
255,1.0,0.12,-1.0,-1.0,-125.0,-5.0,-125.0,-5.0,-36.0,-106.0,-36.0,-106.0,-13.200000000000001,-106.0,-13.200000000000001,-106.0
461,-1.0,0.74,1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-137.0,-67.0,-137.0,-67.0,-137.0,73.6,-137.0,73.6
463,-1.0,0.28,-1.0,-1.0,-5.0,-125.0,-5.0,-125.0,-114.0,-44.0,-114.0,-44.0,-114.0,9.200000000000003,-114.0,9.200000000000003
55,1.0,0.12,-1.0,1.0,195.0,-65.0,195.0,-65.0,116.80000000000001,46.8,116.80000000000001,46.8,116.80000000000001,24.0,116.80000000000001,24.0
